"Time","Boost pressure","Engine oil pressure","Engine oil level","Engine oil level","Cam position","TAG"
"sec","mbar","bar","l","mm","deg."," "
760.63,1001.0000,2.3600,4.4360,65.0000,129.7500,""
760.95,1004.0000,2.3600,4.4360,65.2000,21.0000,""
761.26,1004.0000,2.3600,4.4360,65.2000,634.2500,""
761.55,1004.0000,2.3600,4.4360,65.2000,561.2500,""
761.88,1004.0000,2.3600,4.4360,65.6000,634.2500,""
762.21,1001.0000,2.3600,4.4360,65.6000,561.0600,""
762.52,1004.0000,2.4000,4.4360,65.6000,561.1900,""
762.84,1004.0000,2.4000,4.4360,65.6000,561.0600,""
763.18,1004.0000,2.4000,4.4360,65.8000,634.2500,""
763.47,1004.0000,2.4000,4.4360,65.8000,561.1900,""
763.85,1004.0000,2.4000,4.4360,65.8000,129.8800,""
764.15,1004.0000,2.4000,4.4360,65.9000,21.0000,""
764.48,1004.0000,2.4000,4.4360,65.9000,94.0000,""
764.81,1004.0000,2.4000,4.4360,65.9000,129.7500,""
765.18,1004.0000,2.4000,4.4360,65.9000,309.7500,""
765.50,1004.0000,2.4000,4.4360,65.9000,309.6900,""
765.82,1004.0000,2.4000,4.4360,65.9000,309.6900,""
766.15,1004.0000,2.4000,4.4360,66.0000,310.0000,""
766.49,1004.0000,2.4000,4.4360,66.0000,454.0600,""
766.81,1001.0000,2.4000,4.4360,66.0000,454.0600,""
767.13,1004.0000,2.4000,4.4360,66.2000,454.0600,""
767.45,1004.0000,2.4000,4.4360,66.2000,454.2500,""
767.86,1004.0000,2.4000,4.4360,66.2000,129.8800,""
768.30,1004.0000,2.4000,4.4360,66.2000,454.0600,""
768.76,1004.0000,2.4000,4.4380,66.2000,561.1900,""
769.18,1004.0000,2.4000,4.4380,66.2000,309.7500,""
769.61,1004.0000,2.4000,4.4380,66.2000,129.7500,""
770.00,1004.0000,2.4000,4.4380,66.3000,454.0600,""
770.41,1004.0000,2.4000,4.4380,66.3000,129.7500,""
770.81,1004.0000,2.4000,4.4380,66.3000,561.0600,""
771.20,1004.0000,2.4000,4.4380,66.3000,129.7500,""
771.66,1004.0000,2.4000,4.4380,66.3000,129.7500,""
772.06,1004.0000,2.4000,4.4380,66.4000,454.1900,""
772.41,1004.0000,2.4000,4.4380,66.4000,561.1900,""
772.76,1004.0000,2.4000,4.4380,66.4000,634.2500,""
773.13,1004.0000,2.4000,4.4380,66.4000,129.7500,""
773.56,1004.0000,2.4000,4.4380,66.4000,21.0000,""
773.98,1004.0000,2.4000,4.4380,66.4000,309.6900,""
774.36,1004.0000,2.4000,4.4380,66.4000,21.0000,""
774.68,1004.0000,2.4000,4.4380,66.4000,21.0000,""
774.99,1004.0000,2.4000,4.4380,66.7000,634.2500,""
775.32,1004.0000,2.4000,4.4380,66.7000,21.0000,""
775.63,1004.0000,2.4000,4.4380,66.7000,634.2500,""
775.96,1004.0000,2.4000,4.4380,66.7000,21.0600,""
776.28,1004.0000,2.4000,4.4380,66.7000,634.1900,""
776.59,1004.0000,2.4000,4.4380,66.7000,634.1900,""
776.91,1004.0000,2.4000,4.4380,66.7000,634.2500,""
777.26,1004.0000,2.4000,4.4380,66.7000,21.0600,""
777.56,1004.0000,2.4000,4.4380,66.7000,634.2500,""
777.90,1004.0000,2.4000,4.4380,66.5000,93.8800,""
778.24,1004.0000,2.4000,4.4380,66.5000,129.7500,""
778.58,1004.0000,2.4000,4.4380,66.5000,273.5600,""
778.91,1004.0000,2.4000,4.4380,66.3000,309.6900,""
779.23,1004.0000,2.4000,4.4380,66.3000,273.5000,""
779.56,1004.0000,2.4000,4.4380,66.3000,309.7500,""
779.88,1004.0000,2.4000,4.4380,66.4000,309.7500,""
780.22,1004.0000,2.4000,4.4380,66.4000,309.6900,""
780.54,1004.0000,2.4000,4.4380,66.4000,309.6900,""
780.86,1004.0000,2.4000,4.4380,66.3000,309.7500,""
781.21,1004.0000,2.4000,4.4380,66.4000,561.1900,""
781.55,1004.0000,2.4000,4.4380,66.4000,634.1900,""
781.87,1004.0000,2.4000,4.4380,66.4000,561.0600,""
782.19,1004.0000,2.4000,4.4380,66.4000,634.2500,""
782.52,1004.0000,2.4000,4.4380,66.4000,21.0600,""
782.88,1004.0000,2.4000,4.4380,66.4000,129.7500,""
783.20,1004.0000,2.4000,4.4380,66.5000,129.7500,""
783.56,1004.0000,2.4000,4.4380,66.5000,309.6900,""
783.91,1004.0000,2.4000,4.4380,66.5000,309.7500,""
784.20,1004.0000,2.4000,4.4380,66.5000,309.6900,""
784.59,1004.0000,2.4000,4.4380,66.5000,634.1900,""
784.92,1004.0000,2.4000,4.4380,66.5000,21.0000,""
785.29,1004.0000,2.4000,4.4380,66.5000,129.8800,""
785.61,1004.0000,2.4000,4.4380,66.5000,129.6900,""
785.92,1004.0000,2.4000,4.4380,66.5000,129.7500,""
786.25,1004.0000,2.4400,4.4380,66.5000,129.7500,""
786.60,1004.0000,2.4400,4.4380,66.5000,309.7500,""
786.94,1004.0000,2.4400,4.4380,66.5000,454.0600,""
787.32,1004.0000,2.4400,4.4380,66.7000,634.2500,""
787.68,1004.0000,2.4400,4.4380,66.7000,129.7500,""
788.03,1004.0000,2.4000,4.4380,66.7000,129.7500,""
788.40,1004.0000,2.4000,4.4380,66.7000,454.1900,""
788.73,1004.0000,2.4000,4.4380,66.7000,561.0600,""
789.08,1004.0000,2.4000,4.4380,66.6000,634.2500,""
789.48,1004.0000,2.4400,4.4380,66.6000,309.7500,""
789.87,1004.0000,2.4400,4.4380,66.6000,634.3800,""
790.20,1004.0000,2.4400,4.4380,66.6000,21.0000,""
790.52,1004.0000,2.4400,4.4380,66.6000,634.2500,""
790.86,1004.0000,2.4000,4.4380,66.6000,21.0000,""
791.18,1004.0000,2.4000,4.4380,66.6000,94.0000,""
791.52,998.0000,2.4000,4.4380,66.6000,310.1900,""
791.88,1004.0000,2.6000,4.4380,66.7000,454.2500,""
792.22,1014.0000,2.5600,4.4380,66.7000,309.8800,""
792.57,1017.0000,2.5200,4.4380,66.7000,130.3800,""
792.88,1030.0000,2.5600,4.4380,66.7000,561.5000,""
793.18,1033.0000,2.7200,4.4380,66.7000,94.2500,""
793.53,1030.0000,2.6000,4.4380,66.7000,634.6900,""
793.91,1026.0000,2.6400,4.4380,66.7000,454.5600,""
794.27,1026.0000,2.7200,4.4380,66.8000,130.0600,""
794.60,1026.0000,2.6800,4.4380,66.8000,94.6900,""
794.90,1017.0000,2.6800,4.4380,66.8000,561.5600,""
795.21,1020.0000,2.7200,4.4380,67.6000,274.5000,""
795.55,1020.0000,2.8000,4.4380,67.6000,454.5600,""
795.87,1030.0000,2.8400,4.4380,67.6000,561.7500,""
796.16,1026.0000,2.8800,4.4380,69.1000,561.6900,""
796.49,1033.0000,2.9200,4.4380,69.1000,634.8800,""
796.84,1036.0000,2.9200,4.4380,69.1000,635.0000,""
797.17,1046.0000,2.9600,4.4380,70.6000,130.1900,""
797.48,1065.0000,2.9200,4.4380,70.6000,130.2500,""
797.80,1052.0000,2.8400,4.4380,70.6000,561.6900,""
798.16,1042.0000,2.8000,4.4380,71.5000,21.5600,""
798.52,1036.0000,2.8000,4.4380,71.5000,130.0600,""
798.89,1033.0000,2.8000,4.4380,71.5000,634.8800,""
799.21,1030.0000,2.8000,4.4380,73.4000,454.6900,""
799.53,1030.0000,2.8400,4.4380,73.4000,130.1900,""
799.87,1036.0000,2.8800,4.4380,73.4000,21.6900,""
800.20,1052.0000,2.9200,4.4380,77.0000,94.5000,""
800.56,1113.0000,2.9200,4.4380,77.0000,310.3800,""
800.86,1270.0000,2.9600,4.4380,77.0000,635.0600,""
801.18,1250.0000,4.1600,4.4380,79.2000,21.8800,""
801.53,1148.0000,4.3600,4.4380,79.2000,454.7500,""
801.87,1129.0000,4.0400,4.4380,79.2000,561.7500,""
802.17,1110.0000,3.3600,4.4380,80.4000,130.3800,""
802.52,1094.0000,3.1600,4.4380,80.4000,130.2500,""
802.91,1081.0000,3.0400,4.4380,80.4000,634.8800,""
803.31,1058.0000,3.0400,4.4380,81.1000,454.6900,""
803.61,1036.0000,3.1200,4.4380,81.1000,130.5000,""
803.92,1094.0000,3.2000,4.4380,81.1000,130.5000,""
804.27,1250.0000,3.6000,4.4380,81.1000,95.0600,""
804.60,1602.0000,4.3600,4.4380,81.1000,310.7500,""
804.89,1817.0000,4.4800,4.4380,81.1000,455.3800,""
805.20,1884.0000,4.4400,4.4380,82.2000,455.1900,""
805.56,1852.0000,4.4400,4.4380,82.2000,130.7500,""
805.93,1932.0000,4.4400,4.4380,82.2000,130.6900,""
806.28,2178.0000,4.4800,4.4380,83.1000,635.3800,""
806.67,2348.0000,4.4400,4.4380,83.1000,635.3800,""
806.99,2444.0000,4.4400,4.4380,85.0000,635.3800,""
807.32,2658.0000,4.4400,4.4380,85.0000,274.8800,""
807.64,2760.0000,4.4400,4.4380,85.0000,310.5600,""
808.03,2802.0000,4.4800,4.4380,87.2000,635.0600,""
808.37,1602.0000,4.4800,4.4380,87.2000,22.0600,""
808.68,1238.0000,4.4400,4.4380,87.2000,22.0600,""
809.02,1158.0000,4.4400,4.4380,87.2000,22.0600,""
809.42,1122.0000,4.4400,4.4380,87.2000,310.2500,""
809.79,1100.0000,4.4400,4.4380,87.2000,561.8800,""
810.11,1081.0000,4.3200,4.4380,87.2000,310.0600,""
810.43,1074.0000,3.3200,4.4380,87.2000,561.5600,""
810.78,1065.0000,2.9600,4.4380,87.2000,561.5600,""
811.13,1058.0000,2.7600,4.4380,86.3000,310.1900,""
811.48,1081.0000,2.8400,4.4380,86.3000,561.7500,""
811.87,1078.0000,2.8800,4.4380,86.3000,634.8800,""
812.17,1068.0000,2.8400,4.4380,82.3000,94.5600,""
812.51,1065.0000,2.8400,4.4380,82.3000,310.1900,""
812.91,1058.0000,2.8000,4.4380,82.3000,634.7500,""
813.31,1052.0000,2.8000,4.4380,75.9000,310.0600,""
813.68,1049.0000,2.7600,4.4380,75.9000,634.7500,""
814.04,1049.0000,2.6800,4.4380,75.9000,561.8800,""
814.33,1046.0000,2.6400,4.4380,68.8000,454.5600,""
814.70,1042.0000,2.5600,4.4380,68.8000,130.5000,""
815.04,1042.0000,2.5200,4.4380,68.8000,130.0600,""
815.42,1030.0000,2.5200,4.4380,62.5000,454.6900,""
815.74,1058.0000,2.6400,4.4380,62.5000,634.8800,""
816.03,1049.0000,2.6000,4.4380,62.5000,310.1900,""
816.41,1049.0000,2.5600,4.4380,58.3000,21.6900,""
816.76,1042.0000,2.4800,4.4380,58.3000,634.6900,""
817.08,1042.0000,2.4000,4.4380,58.3000,634.5600,""
817.41,1036.0000,2.3600,4.4380,55.7000,310.3800,""
817.76,1033.0000,2.3600,4.4380,55.7000,273.8800,""
818.09,1030.0000,2.3200,4.4380,53.1000,454.2500,""
818.43,1030.0000,2.3200,4.4380,53.1000,454.1900,""
818.78,1026.0000,2.2800,4.4380,53.1000,309.8800,""
819.08,1020.0000,2.2800,4.4380,51.2000,634.5000,""
819.40,1017.0000,2.3200,4.4380,51.2000,454.1900,""
819.74,1017.0000,2.4000,4.4380,51.2000,454.1900,""
820.12,1014.0000,2.4000,4.4380,49.9000,634.3800,""
820.49,1017.0000,2.3600,4.4380,49.9000,561.1900,""
820.81,1014.0000,2.3600,4.4380,49.9000,273.5600,""
821.12,1010.0000,2.3200,4.4380,49.2000,561.2500,""
821.48,1014.0000,2.3600,4.4380,49.2000,21.2500,""
821.82,1014.0000,2.4400,4.4380,49.2000,561.2500,""
822.23,1010.0000,2.4000,4.4380,49.2000,634.2500,""
822.52,1010.0000,2.3200,4.4380,49.2000,129.8800,""
822.88,1010.0000,2.2800,4.4380,49.2000,454.0600,""
823.28,1010.0000,2.2800,4.4380,50.2000,309.7500,""
823.68,1010.0000,2.2800,4.4380,50.2000,634.1900,""
824.03,1010.0000,2.2800,4.4380,50.2000,94.0000,""
824.39,1010.0000,2.2800,4.4380,52.1000,129.8800,""
824.70,1010.0000,2.3200,4.4380,52.1000,129.7500,""
